date,time,timezone,tweet
2010-06-26,23:02:58,900,チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポー… http://newsprovider.jugem.jp/?eid=11810 #jugem_blog
2010-06-26,23:00:28,900,チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポー… http://newsprovider.jugem.jp/?eid=11809 #jugem_blog
2010-06-26,22:52:05,900,チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポー… http://news24special.jugem.jp/?eid=2455 #jugem_blog
2010-06-26,20:53:07,900,チリ代表監督ビエルサ「いい調子で試合にスタートし、選手の退場で少ない人数で戦うことを余儀なくされたが、多く走ってボールを追いかけたが、退場まではいいリズムでボールを支配し、攻撃的なサッカーができていた」
2010-06-26,20:33:24,900,@okaichansleep 質問です。今回のワールドカップで岡井ちゃんが気になっている選手はメッシだと思うので置いておくとして（＾＾；）　気になったチーム、見ていて面白いサッカーをしていたのはどこの国でしたか？　ちなみに、私はアメリカ代表とチリ代表です。
2010-06-26,18:46:16,900,チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポー… http://newsflash365.jugem.jp/?eid=15679 #jugem_blog
2010-06-26,18:40:17,900,見た目から完全にパラグアイ代表とチリ代表に親近感覚える
2010-06-26,17:14:32,900,首都大ドブス事件なら、ここが詳しいです ://goo.gl/kbAs RT 詳しく! QT @trendwords: ニュース速報は流れた: 岡田後任にビエルサ現チリ代表監督浮上 - デイリースポーツ／【ドブス守る会】世間を騒がせた首都大生2人が退学に - アラサーマン／有料携帯
2010-06-26,17:06:05,900,[Y!スポーツ]チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポーツナビ） http://bit.ly/9AnDi7
2010-06-26,15:46:20,900,前半から後半途中まではとにかく面白いゲームだった。チリの果敢に突っかかっていくドリブルとパスワーク。“ラテン世界”といってもひと言で括れない。あのチリ代表の面々の土臭い風貌。イタリアンに比べると田舎っぽいスペイン選手達がなんだか垢抜けて見えてしまう程。
2010-06-26,15:09:40,900,ブラジル戦がすごく楽しみ。 /　チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」　http://bit.ly/cPVUWX
2010-06-26,14:58:08,900,"チリ代表監督の　Bielsa 監督の記者会見映像。視線を正面に向けずに、ずっと下を向いたまま。落ち着いた口調で、知識人ぽく話すことに新鮮な驚き。ニックネームは""loco""だという。なんでだろう？http://bit.ly/dz0Vo8"
2010-06-26,12:42:18,900,チリ代表まけたかー
2010-06-26,12:26:54,900,W杯1次リーグ：チリ代表-スペイン代表 http://bit.ly/dBS3vJ 【Blog更新】
2010-06-26,12:15:55,900,#newsjp チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポーツナビ） http://bit.ly/b0eguC
2010-06-26,11:59:09,900,チリ代表のビエルサ監督「退場者が出るまではいいリズムで戦っていた」（スポーツナビ）:  http://tinyurl.com/33lrb65
