date,time,timezone,tweet
2014-06-27,23:53:43,900,"「僕も、もう4年前のようなワールドクラスではない。」
スナイデルのような謙虚さを本田も見習うべきだ。

名を捨てて実を取るオランダ代表の“ブレない”ポリシー（SOCCER KING） - ブラジルワールドカップ特集 スポーツナビ http://t.co/tuC7JRJKqI"
2014-06-27,23:50:48,900,決勝Tの相手はアルジェリア→フランス→ブラジル→オランダだと思う、僕はドイツ代表とオランダ代表を信じてる。
2014-06-27,23:43:31,900,"エレーラとルークショウとかねw
これにオランダ代表のDF取ったら完璧ですわ"
2014-06-27,23:42:34,900,"『【速報！痛恨の勝ち点0】サッカー2010 日本代表 対 オランダ代表』 http://t.co/EC3fxQA2V7

-YouTube (サッカー) -動画まとめ"
2014-06-27,23:40:53,900,名を捨てて実を取るオランダ代表の“ブレない”ポリシー（SOCCER KING） - ブラジルワールドカップ特集 スポーツナビ http://t.co/OxBnjXYqnK　３度ファイナリストになりながら、タイトルを獲れてない事を思えば致し方ないが、でもね・・・クライフは何と？
2014-06-27,23:39:06,900,"【レディース】 ナイキ オランダ代表 コア Tシャツ セイフティオレンジ×Bブルー NIKE(ナイキ) 新品： ￥ 3,118 - ￥ 3,564... http://t.co/wd5nwXltDo ... #サッカー #フットサル"
2014-06-27,23:39:01,900,"【ジュニア男子用】 子供用サッカーユニフォーム オランダ代表 14-15 ホーム 背番号 11 (白) アリエン ロッベン 関西スポーツ 新品： ￥ 3,980... http://t.co/D3j61KMANj ... #サッカー #フットサル"
2014-06-27,23:22:55,900,"〜試合結果〜
兄…イングランド代表
得点者
オーウェン
ベッカム

俺…オランダ代表
得点者
ベルカンプ
セードルフ
ファンニステルローイ

3対2で勝ったぜ*\(^o^)/*"
2014-06-27,23:15:38,900,【プロチーム・ファンアイテム】 #4: NIKE(ナイキ) オランダ代表 アウェイ レプリカ ユニフォーム 半袖 Tシャツ メンズ 577963 http://t.co/qobDEinL2Z 　#プロチーム　#ファンアイテム 　#サッカー　#スポーツ
2014-06-27,23:14:49,900,アンデル・エレーラ、そしてルーク・ショー。次の補強はW杯後にオランダ代表から誰か連れてくるのかな？　#mufc
2014-06-27,23:11:01,900,@Mikiandbig ヴィダルだのクロースだのフンメルスだのはいいので次はオランダ代表から誰か連れて来て欲しいですね
2014-06-27,23:03:08,900,ブラジルW杯に選出されたオランダ代表多答のダミーにファン・ニステルローイがあったぞ・・・
2014-06-27,22:58:22,900,"名を捨てて実を取るオランダ代表の“ブレない”ポリシー　
http://t.co/3e36HzzzQ5 @SoccerKingJP"
2014-06-27,22:56:32,900,オランダ代表、ロッベンらレギュラー陣がフルトレーニングに参加せず（SOCCER KING） http://t.co/ShFoQdzhav
2014-06-27,22:56:30,900,名を捨てて実を取るオランダ代表の“ブレない”ポリシー（SOCCER KING） http://t.co/1SoHvjtpFy
2014-06-27,22:47:54,900,✨✨✨RT @vismoglie: イタリアの新監督候補は、マンチーニ、アッレグリ、スパッレッティ、グイドリンそしてザッケローニ監督も候補にバッジョも追加。新監督お目見えは9月4日にイタリアVSオランダ代表との親善試合の時 http://t.co/XWrPMIFjcO
