name,country,position,image,worth,age
Víctor Centurión,パラグアイ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,200000,24
Bernardo Medina,パラグアイ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/s_73631_9875_2012_1.jpg?lm=1,250000,22
Francisco Silva,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,19
César Benítez,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,100000,20
Gustavo Mencia,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_139438_9875_2012_1.jpg?lm=1,250000,22
Luis Cabral,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,100000,27
Elvis Marecos,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,218750,29
Marcos Pereira,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,100000,25
Carlos Bonet,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_38783_9875_2012_1.jpg?lm=1,1133333,32
Jorge Moreira,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/139439-1583953937.JPG?lm=1,50000,20
Osvaldo Hobecker,パラグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,25
Osmar Molinas,パラグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,23
Édgar Barreto,パラグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/16120-1448965155.jpg?lm=1,3500000,25
Marcos Riveros,パラグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,22
Marcos Melgarejo,パラグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_100248_9875_2012_1.jpg?lm=1,450000,23
Juan Iturbe,パラグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/81455-1456821893.jpg?lm=1,83333,16
José Núñez,パラグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_139440_331_2013_10_17_1.jpg?lm=1,1000000,21
Guillermo Beltrán,パラグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,100000,25
Pablo Velázquez,パラグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/84282-1452004037.jpg?lm=1,1000000,23
Kazuya Yamamura,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/103314-1625175711.jpg?lm=1,183333,20
Yuto Nagatomo,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/79522-1572951921.jpg?lm=1,2700000,23
Yuki Abe,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/27765-1636889352.jpg?lm=1,1750000,28
Young-kwang Kim,韓国,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/27408-1585248397.jpg?lm=1,725000,26
Sun-tae Kwon,韓国,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/92496-1523622102.jpg?lm=1,300000,25
Hyung-il Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/90789-1488975176.jpg?lm=1,1450000,25
Chi-gon Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_89454_3535_2013_03_21_1.jpg?lm=1,1466667,26
Min-soo Kang,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/81791-1582742564.jpg?lm=1,1100000,24
Yong-hyung Cho,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,26
Jae-sung Lee,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/114871-1583178082.JPG?lm=1,550000,21
Chang-soo Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/81792-1585245789.jpg?lm=1,900000,25
Beom-seok Oh,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/67672-1615485290.jpg?lm=1,1900000,25
Won-hee Cho,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35185-1628696403.jpg?lm=1,750000,27
Hyeon-beom Park,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_91337_3301_2013_03_22_1.jpg?lm=1,400000,22
Jung-woo Kim,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_27402_6502_2013_03_23_1.jpg?lm=1,1916667,27
Do-heon Kim,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/27397-1561196066.jpg?lm=1,766667,27
Tae-uk Choi,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1028571,28
Ki-hun Yeom,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/92093-1588755317.jpg?lm=1,725000,27
Ki-jong Bae,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/50103-1589999324.JPG?lm=1,700000,26
Ki-hyeon Seol,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/9606-1618582483.jpg?lm=1,750000,31
Seung-hyun Lee,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,24
Hee-do Park,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_180775_6502_2013_03_23_1.jpg?lm=1,200000,24
Jung-hwan Ahn,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/3489-1529325746.jpg?lm=1,150000,34
Dong-hyen Yang,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/92103-1589997474.jpg?lm=1,1050000,24
Byung-jun No,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_39389_311_2013_03_21_1.jpg?lm=1,600000,30
Dong-chan Kim,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/99448-1589996506.JPG?lm=1,700000,23
Dong-gook Lee,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/688-1581601203.jpg?lm=1,866667,30
Seong-hun Jeong,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_89451_6499_2013_03_28_1.jpg?lm=1,475000,30
Tae-goon Ha,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/50109-1633439809.png?lm=1,600000,22
