Camilo Vargas,コロンビア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/74113-1646412495.jpeg?lm=1,https://www.transfermarkt.jp/camilo-vargas/profil/spieler/74113
Alexander Mejía,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/77172-1419261021.jpg?lm=1,https://www.transfermarkt.jp/alexander-mejia/profil/spieler/77172
Macnelly Torres,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/63198-1468575401.jpg?lm=1,https://www.transfermarkt.jp/macnelly-torres/profil/spieler/63198
Roy Miller,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/36454-1520795223.JPG?lm=1,https://www.transfermarkt.jp/roy-miller/profil/spieler/36454
Waylon Francis,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/211587-1618658342.jpg?lm=1,https://www.transfermarkt.jp/waylon-francis/profil/spieler/211587
Rodney Wallace,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/99859-1550266444.jpg?lm=1,https://www.transfermarkt.jp/rodney-wallace/profil/spieler/99859
Álvaro Saborío,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/35378-1464104476.jpg?lm=1,https://www.transfermarkt.jp/alvaro-saborio/profil/spieler/35378
Jairo Arrieta,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/51620-1482167790.jpg?lm=1,https://www.transfermarkt.jp/jairo-arrieta/profil/spieler/51620
Miguel Pinto,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/40431-1439469827.png?lm=1,https://www.transfermarkt.jp/miguel-pinto/profil/spieler/40431
Cristopher Toselli,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/72903-1497615220.jpg?lm=1,https://www.transfermarkt.jp/cristopher-toselli/profil/spieler/72903
Johnny Herrera,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/10582-1497615304.jpg?lm=1,https://www.transfermarkt.jp/johnny-herrera/profil/spieler/10582
Paulo Garcés,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/s_67048_1037_2012_1.jpg?lm=1,https://www.transfermarkt.jp/paulo-garces/profil/spieler/67048
Osvaldo González,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/76391-1506685397.png?lm=1,https://www.transfermarkt.jp/osvaldo-gonzalez/profil/spieler/76391
José Rojas,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/jose-rojas/profil/spieler/83890
Albert Acevedo,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/albert-acevedo/profil/spieler/84232
Cristián Álvarez,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/cristian-alvarez/profil/spieler/30795
Marcos González,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/28087-1469552641.png?lm=1,https://www.transfermarkt.jp/marcos-gonzalez/profil/spieler/28087
Fernando Cordero,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/fernando-cordero/profil/spieler/80733
Gonzalo Barriga,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/gonzalo-barriga/profil/spieler/172071
José Pedro Fuenzalida,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/72602-1497615733.jpg?lm=1,https://www.transfermarkt.jp/jose-pedro-fuenzalida/profil/spieler/72602
Gonzalo Fierro,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/gonzalo-fierro/profil/spieler/52995
Braulio Leal,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/braulio-leal/profil/spieler/25009
Sebastián Martínez,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_207393_1037_2012_1.jpg?lm=1,https://www.transfermarkt.jp/sebastian-martinez/profil/spieler/207393
César Fuentes,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/189794-1653050640.JPG?lm=1,https://www.transfermarkt.jp/cesar-fuentes/profil/spieler/189794
Esteban Pavez,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/131233-1554732299.jpg?lm=1,https://www.transfermarkt.jp/esteban-pavez/profil/spieler/131233
Fernando Meneses,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/65946-1469976617.png?lm=1,https://www.transfermarkt.jp/fernando-meneses/profil/spieler/65946
Martín Rodríguez,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/187309-1636936425.jpeg?lm=1,https://www.transfermarkt.jp/martin-rodriguez/profil/spieler/187309
Juan Delgado,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/184992-1579704152.png?lm=1,https://www.transfermarkt.jp/juan-delgado/profil/spieler/184992
Rubén Farfán,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/ruben-farfan/profil/spieler/265470
Esteban Paredes,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_79022_4961_2013_11_13_1.jpg?lm=1,https://www.transfermarkt.jp/esteban-paredes/profil/spieler/79022
Carlos Muñoz,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/carlos-munoz/profil/spieler/138979
Gustavo Canales,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,https://www.transfermarkt.jp/gustavo-canales/profil/spieler/75481
Austin Ejide,ナイジェリア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/s_37723_2976_2013_01_23_1.jpg?lm=1,https://www.transfermarkt.jp/austin-ejide/profil/spieler/37723
Dele Alampasu,ナイジェリア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/295310-1534350345.png?lm=1,https://www.transfermarkt.jp/dele-alampasu/profil/spieler/295310
Kenneth Omeruo,ナイジェリア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/131708-1541162235.jpg?lm=1,https://www.transfermarkt.jp/kenneth-omeruo/profil/spieler/131708
