name,country,position,image,worth,age
Pablo Aimar,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3411-1603456488.jpg?lm=1,7200000,30
Jesús Dátolo,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/30759-1483547358.jpg?lm=1,3500000,26
Nicolás Gaitán,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/75442-1554742365.jpg?lm=1,3500000,21
Facundo Bertoglio,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/107525-1493904409.jpg?lm=1,1500000,19
Sebastián Blanco,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/54576-1646124631.jpg?lm=1,3500000,21
Federico Insúa,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_4193_20_2011_1.jpg?lm=1,2200000,30
Patricio Toranzo,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/26256-1462372207.jpg?lm=1,1600000,27
Ariel Ortega,アルゼンチン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_4147_123_2013_03_21_1.jpg?lm=1,1000000,35
Maxi Rodríguez,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/7895-1484219186.jpg?lm=1,18000000,29
Diego Perotti,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/54984-1603565967.jpeg?lm=1,12000000,21
Lionel Messi,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/28003-1631171950.jpg?lm=1,80000000,22
Ángel Di María,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/45320-1663576797.jpg?lm=1,9500000,21
Carlos Tevez,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/4276-1644149301.jpg?lm=1,30000000,25
Ezequiel Lavezzi,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/50570-1595579124.jpg?lm=1,19000000,24
Luis Miguel Rodríguez,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/87497-1637447399.JPG?lm=1,1500000,25
Sergio Agüero,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/26399-1580460866.jpg?lm=1,36000000,21
Gonzalo Higuaín,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/39153-1647683336.jpg?lm=1,28000000,22
Diego Milito,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/22202-1463994498.jpg?lm=1,24000000,30
Lisandro López,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/27661-1618606866.JPG?lm=1,22000000,27
Mauro Boselli,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/40822-1425462626.jpg?lm=1,5500000,24
Martín Palermo,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_3412_123_2013_06_11_1.jpg?lm=1,3500000,36
Gabriel Hauche,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/54845-1637345355.JPG?lm=1,3500000,23
Franco Jara,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/75035-1645956564.jpg?lm=1,2500000,21
Juan Pereyra,アルゼンチン,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,25
Joe Hart,イングランド,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/40204-1471254796.jpg?lm=1,7000000,22
Paul Robinson,イングランド,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/3630-1483518484.jpg?lm=1,5000000,30
Ben Foster,イングランド,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/13572-1580388679.jpg?lm=1,3500000,27
David James,イングランド,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/3646-1593522509.jpg?lm=1,3000000,39
John Terry,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3160-1462887884.jpg?lm=1,35000000,29
Rio Ferdinand,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3235-1592469934.jpg?lm=1,31000000,31
Jamie Carragher,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3597-1476358918.jpg?lm=1,17000000,31
Joleon Lescott,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_4241_281_2013_10_18_1.jpg?lm=1,15000000,27
Matthew Upson,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_3273_379_2009_1.jpg?lm=1,8500000,31
Ledley King,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_3360_148_2009_1.jpg?lm=1,9000000,29
Wes Brown,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_3405_985_2009_1.jpg?lm=1,8000000,30
Michael Dawson,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/9988-1541148674.JPG?lm=1,8000000,26
Gary Cahill,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/27511-1528450444.jpg?lm=1,6500000,24
Ryan Shawcross,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/45861-1630760277.png?lm=1,5500000,22
Ashley Cole,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3182-1520790976.JPG?lm=1,27000000,29
Ashley Young,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/14086-1528450650.jpg?lm=1,18000000,25
Stephen Warnock,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_3308_405_2009_1.jpg?lm=1,8500000,28
Leighton Baines,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/13507-1462276741.jpg?lm=1,8000000,25
Wayne Bridge,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3682-1478785065.jpg?lm=1,7000000,29
Glen Johnson,イングランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3881-1475583851.jpg?lm=1,17000000,25
Michael Carrick,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3878-1666625002.jpg?lm=1,23000000,29
Gareth Barry,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3291-1481886107.jpg?lm=1,18000000,28
Tom Huddlestone,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/13465-1659518469.jpg?lm=1,10000000,23
Steven Gerrard,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3109-1464112254.jpg?lm=1,42000000,30
Frank Lampard,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3163-1464162968.jpg?lm=1,30000000,32
James Milner,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3333-1662621121.jpg?lm=1,17000000,24
Jermaine Jenas,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3461-1598621230.jpg?lm=1,12000000,26
Scott Parker,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3785-1473149636.jpg?lm=1,11000000,29
David Beckham,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3139-1459504284.jpg?lm=1,5000000,35
Stewart Downing,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_4063_31_2012_1.jpg?lm=1,10000000,25
Joe Cole,イングランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3876-1524234241.jpg?lm=1,17000000,28
Aaron Lennon,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/14221-1668518582.jpg?lm=1,21000000,22
Shaun Wright-Phillips,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/3467-1464131724.jpg?lm=1,15000000,28
Theo Walcott,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/33713-1470908503.jpg?lm=1,12000000,21
Adam Johnson,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_31579_289_2013_03_06_1.jpg?lm=1,4500000,22
Wayne Rooney,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/3332-1551295290.jpg?lm=1,53000000,24
Jermain Defoe,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/3875-1483634406.jpg?lm=1,17000000,27
Darren Bent,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/13239-1410951034.jpg?lm=1,15500000,25
Peter Crouch,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/4072-1475584165.jpg?lm=1,12000000,28
Carlton Cole,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_3179_379_2014_01_15_1.jpg?lm=1,9000000,26
Emile Heskey,イングランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/3142-1489581402.jpg?lm=1,5000000,32
Martín Silva,ウルグアイ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/76398-1523614352.jpg?lm=1,400000,26
Juan Castillo,ウルグアイ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,750000,31
Alexis Viera,ウルグアイ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,31
Diego Godín,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/54928-1547721268.jpg?lm=1,12000000,24
Diego Lugano,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_13829_1084_2013_06_24_1.jpg?lm=1,10500000,29
Martín Cáceres,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/54935-1666428123.jpg?lm=1,8500000,22
Andrés Scotti,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_15876_866_2013_06_10_1.jpg?lm=1,1200000,34
Carlos Valdez,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_35709_861_2012_1.jpg?lm=1,700000,26
Mauricio Victorino,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/44935-1475692914.jpg?lm=1,650000,27
Sebastián Coates,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/102427-1666100911.jpg?lm=1,450000,19
Álvaro Pereira,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_54859_46_2013_09_09_1.jpg?lm=1,4500000,24
Jorge Fucile,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/44057-1523614610.jpg?lm=1,5400000,25
Maximiliano Pereira,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/57834-1542105435.png?lm=1,6000000,26
Bruno Silva,ウルグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1500000,30
Walter Gargano,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/52266-1581878477.jpg?lm=1,6500000,25
Sebastián Eguren,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_35590_1023_2012_1.jpg?lm=1,5000000,29
Diego Pérez,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_20378_1025_2013_09_23_1.jpg?lm=1,3500000,30
Egidio Arévalo Ríos,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_54818_458_2013_04_04_1.jpg?lm=1,900000,28
Miguel Amado,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,700000,25
Álvaro González,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/55957-1463040928.jpg?lm=1,800000,25
Álvaro Fernández,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/76213-1476358574.jpg?lm=1,525000,24
Jorge Rodríguez,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_74265_4774_2012_1.jpg?lm=1,900000,25
Nicolás Lodeiro,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/72653-1647636339.jpg?lm=1,1250000,20
Ignacio González,ウルグアイ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/67648-1473707151.jpg?lm=1,600000,27
Jorge Martínez,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_55800_506_2013_04_04_1.jpg?lm=1,3200000,26
Sebastián Fernández,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/64545-1475692037.jpg?lm=1,2500000,24
Diego Forlán,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/3408-1456484557.jpg?lm=1,22000000,30
Luis Suárez,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/44352-1668156555.jpg?lm=1,25000000,23
Edinson Cavani,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/48280-1619791055.jpg?lm=1,11000000,22
Rodrigo López,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1500000,32
Sebastián Abreu,ウルグアイ,フォワード,https://img.a.transfermarkt.technology/portrait/small/53817-1491387995.jpg?lm=1,1750000,33
Michel Vorm,オランダ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/26276-1520416447.jpg?lm=1,3500000,26
Piet Velthuizen,オランダ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/s_30585_499_2012_3.jpg?lm=1,3000000,23
Johnny Heitinga,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/4315-1406751625.jpg?lm=1,9000000,26
Joris Mathijsen,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_4563_234_2012_1.jpg?lm=1,10500000,29
Dirk Marcellis,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_31025_1090_2012_2.jpg?lm=1,4000000,22
Ron Vlaar,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/30697-1410950012.jpg?lm=1,3500000,24
Glenn Loovens,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_4371_142_2012_10_24_1.jpg?lm=1,3250000,26
Khalid Boulahrouz,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/4489-1492694475.jpg?lm=1,4000000,28
André Ooijer,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/4345-1416990724.jpg?lm=1,2000000,35
Giovanni van Bronckhorst,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3191-1490106460.jpg?lm=1,3750000,35
Edson Braafheid,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/16731-1561124429.jpg?lm=1,3000000,26
Gregory van der Wiel,オランダ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/45548-1520787963.jpg?lm=1,6500000,22
Nigel de Jong,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/4672-1448982742.jpg?lm=1,14000000,25
Mark van Bommel,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/3515-1461328878.jpg?lm=1,6500000,32
Stijn Schaars,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_4698_383_2012_1.jpg?lm=1,6500000,26
David Mendes da Silva,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/16913-1490863310.jpg?lm=1,4500000,27
